2015-01-31,55
2015-02-28,49
2015-03-31,100
2015-04-30,167
2015-05-31,254
2015-06-30,336
2015-07-31,426
2015-08-31,669
2015-09-30,270
2015-10-31,132
2015-11-30,244
2015-12-31,124
2016-01-31,226
2016-02-29,49
2016-03-31,111
2016-04-30,125
2016-05-31,175
2016-06-30,350
2016-07-31,334
2016-08-31,180
2016-09-30,233
2016-10-31,215
2016-11-30,173
2016-12-31,62
